CustomerKey;FullName;Gender;DateFirstPurchanse;CustomerCity
19045;Ross Rodriguez;Male;2020-05-27;Metz
19232;Candice Chow;Female;2020-05-28;Burnaby
20028;Angela Flores;Female;2020-05-28;Redwood City
17054;Shawn Raje;Male;2020-05-28;Newcastle
17121;Lucas Bryant;Male;2020-05-28;Seattle
15970;Samuel Thompson;Male;2020-05-28;Beverly Hills
15564;Eduardo Hughes;Male;2020-05-28;Sooke
14508;Madison Hall;Female;2020-05-28;Newport Beach
14388;Kaylee Rogers;Female;2020-05-28;National City
14295;Hannah Thomas;Female;2020-05-28;West Covina
14296;Benjamin Russell;Male;2020-05-28;Beaverton
13048;Alexis Hayes;Female;2020-05-28;Melbourne
13071;Thomas Walker;Male;2020-05-28;Victoria
11887;Joseph White;Male;2020-05-28;Coronado
22972;Bailey James;Female;2020-05-28;Woodburn
22585;Kelvin He;Male;2020-05-28;Essen
23504;George Rana;Male;2020-05-28;Ballard
23111;Sara Wright;Female;2020-05-28;Lincoln Acres
23184;Hailey Carter;Female;2020-05-28;Mill Valley
24569;Bob Gonzalez;Male;2020-05-28;Oxford
20734;Luis Phillips;Male;2020-05-28;Langford
20524;Angelica Jenkins;Female;2020-05-28;Corvallis
20568;Dustin Raji;Male;2020-05-28;Paris
20457;Alexandra Morris;Female;2020-05-28;Milwaukie
22119;Hailey Flores;Female;2020-05-28;Burlingame
22116;Robert Lopez;Male;2020-05-28;Grossmont
22132;Rachael Mehta;Female;2020-05-28;Colma
22153;Alyssa Kelly;Female;2020-05-28;San Gabriel
21952;Latasha Vazquez;Female;2020-05-28;Geelong
21972;Mandy She;Female;2020-05-28;Coffs Harbour
22344;Krystal Yang;Female;2020-05-28;Chula Vista
22397;Marie Patel;Female;2020-05-28;Colombes
27908;Adriana Sanchez;Female;2020-05-28;Berlin
27944;Dalton Bell;Male;2020-05-28;Kassel
27665;Miguel Patterson;Male;2020-05-28;Daly City
27442;Janelle Raman;Female;2020-05-28;Colma
28484;Harold Raman;Male;2020-05-28;Townsville
25782;Marshall Gao;Male;2020-05-28;London
26214;Christy Chande;Female;2020-05-28;Gateshead
26830;Levi Perez;Male;2020-05-28;Watford
26455;Samuel Carter;Male;2020-05-28;Kirkland
25882;Edward Roberts;Male;2020-05-29;San Diego
25643;Sergio Arun;Male;2020-05-29;Paris
25391;Morgan Murphy;Female;2020-05-29;Fremont
25155;Theresa Alonso;Female;2020-05-29;Concord
25079;Riley Perry;Female;2020-05-29;Port Orchard
24932;Richard Jones;Male;2020-05-29;Oakland
28447;Dalton Walker;Male;2020-05-29;Drancy
28900;Jasmine Price;Female;2020-05-29;Hamburg
27127;Misty Black;Female;2020-05-29;Paderborn
27217;Julia Walker;Female;2020-05-29;Renton
27751;Zoe Cooper;Female;2020-05-29;Fremont
28087;Maria Simmons;Female;2020-05-29;Bellflower
22420;Richard Moore;Male;2020-05-29;Metz
22316;Deanna Sara;Female;2020-05-29;Paris
20331;Jeremy Cox;Male;2020-05-29;Bellingham
20586;Clayton Zhao;Male;2020-05-29;Roissy en Brie
24557;Franklin Lin;Male;2020-05-29;Wokingham
24630;Brianna Howard;Female;2020-05-29;Westminster
24183;Ruth Perez;Female;2020-05-29;Suresnes
24430;Dalton Long;Male;2020-05-29;Concord
23562;Warren Luo;Male;2020-05-29;Coffs Harbour
23549;George Sai;Male;2020-05-29;Beverly Hills
11699;Chase Peterson;Male;2020-05-29;Walla Walla
11804;Haley Turner;Female;2020-05-29;Redmond
11283;Arturo Lal;Male;2020-05-29;Berkeley
11268;Katelyn Carter;Female;2020-05-29;Coronado
12729;Jose Perry;Male;2020-05-29;Peterborough
12848;Brittney Lu;Female;2020-05-29;Reading
13805;Gabriel Hernandez;Male;2020-05-29;Runcorn
13396;David Kumar;Male;2020-05-29;Olympia
14812;Hunter Henderson;Male;2020-05-29;Gateshead
15748;Austin Jenkins;Male;2020-05-29;N. Vancouver
16683;Christy Rai;Female;2020-05-29;Rockhampton
17022;Karen Morgan;Female;2020-05-29;San Gabriel
16952;Thomas Martin;Male;2020-05-29;Newton
17489;Jack Evans;Male;2020-05-29;Glendale
20046;Peter She;Male;2020-05-29;Saint Ouen
20047;Ronnie Huang;Male;2020-05-29;Suresnes
20125;Natalie Clark;Female;2020-05-29;Kirkland
20006;Grace Morris;Female;2020-05-29;Woodburn
19759;Sydney Barnes;Female;2020-05-29;Redwood City
19660;Devin Hill;Male;2020-05-29;Santa Cruz
19165;Miranda Russell;Female;2020-05-29;San Gabriel
18642;Brianna Thompson;Female;2020-05-29;Royal Oak
18077;Philip Ruiz;Male;2020-05-30;Cliffside
18199;Brandy Lopez;Female;2020-05-30;Malabar
19687;Connor Coleman;Male;2020-05-30;Newport Beach
19909;Geoffrey Chandra;Male;2020-05-30;Bonn
19894;Elijah Sharma;Male;2020-05-30;Bellingham
20110;Austin Perry;Male;2020-05-30;Woodland Hills
17541;Kristen Zeng;Female;2020-05-30;Bellingham
17805;Carlos Young;Male;2020-05-30;Metz
17262;Kristy Martin;Female;2020-05-30;Bellflower
16149;Dalton Perry;Male;2020-05-30;Langley
14994;Seth King;Male;2020-05-30;Tremblay-en-France
14249;Eduardo Thomas;Male;2020-05-30;National City
13163;Noah Lopez;Male;2020-05-30;Daly City
12604;Nathan Lee;Male;2020-05-30;Darmstadt
11674;Morgan Rogers;Female;2020-05-30;Woodland Hills
23179;Jordan Phillips;Male;2020-05-30;Port Orchard
22962;Casey Martin;Male;2020-05-30;Port Macquarie
22776;Julia Perry;Female;2020-05-30;La Jolla
24441;Tristan Bryant;Male;2020-05-30;Yakima
24391;Marissa Washington;Female;2020-05-30;Spring Valley
24445;Lauren Brooks;Female;2020-05-30;West Covina
24089;Dustin Yuan;Male;2020-05-30;Colombes
24137;Tara Sharma;Female;2020-05-30;Poing
24072;Randy He;Male;2020-05-30;Sulzbach Taunus
20296;Morgan Diaz;Female;2020-05-30;Burlingame
21188;Clifford Sanchez;Male;2020-05-30;Bendigo
22231;Grace Brooks;Female;2020-05-30;Glendale
21865;Kathryn Andersen;Female;2020-05-30;London
27948;Cathy Sloan;Male;2020-05-30;München
27760;Latasha Bradley;Female;2020-05-30;Pantin
27797;Melvin Deng;Male;2020-05-30;Duesseldorf
27840;John Johnson;Male;2020-05-30;Chatou
27413;Kaitlyn Reed;Female;2020-05-30;Langford
28977;Carlos Nelson;Male;2020-05-30;Palo Alto
29092;Jessie Ma;Male;2020-05-30;Warrnambool
28416;Roger Black;Male;2020-05-30;Wokingham
28325;Drew Lal;Male;2020-05-30;Gold Coast
25018;Lucas Robinson;Male;2020-05-30;Palo Alto
25116;Phillip Sara;Male;2020-05-30;Matraville
25332;Jackson Bryant;Male;2020-05-30;Victoria
25588;Jerry Pal;Male;2020-05-30;Pantin
26945;Katelyn Hill;Female;2020-05-30;Bobigny
29382;Karla Deng;Female;2020-05-30;Wokingham
26576;Kaitlyn Robinson;Female;2020-05-31;Lemon Grove
26737;Katherine Young;Female;2020-05-31;Yakima
25394;Anthony Garcia;Male;2020-05-31;Corvallis
25418;Alexia Hayes;Female;2020-05-31;Imperial Beach
24736;Savannah Ramirez;Female;2020-05-31;Lebanon
29055;Monica Sai;Female;2020-05-31;Rockhampton
21693;Alyssa Ashe;Female;2020-05-31;Berkeley
21492;Robert Jai;Male;2020-05-31;Daly City
21514;Krystal Zhu;Female;2020-05-31;München
22291;Carlos Morris;Male;2020-05-31;Berkeley
22395;Jermaine Patel;Male;2020-05-31;Paris
21112;Johnathan Prasad;Male;2020-05-31;Paris
20374;Fernando Adams;Male;2020-05-31;Fremont
24644;Samuel Johnston;Male;2020-05-31;El Cajon
23067;Kelli Pal;Female;2020-05-31;Burlingame
23060;Isabella Long;Female;2020-05-31;Palo Alto
23527;Alison Luo;Female;2020-05-31;Seaford
11838;Justin Rodriguez;Male;2020-05-31;Beaverton
11716;Evan Kelly;Male;2020-05-31;Daly City
11755;Willie Pal;Male;2020-05-31;Hervey Bay
11928;Isabella Morris;Female;2020-05-31;El Cajon
11066;Grace Butler;Female;2020-05-31;Lebanon
12636;Tamer Salah;Female;2020-05-31;Berlin
12566;Omar Yang;Male;2020-05-31;London
12508;Nichole Anand;Female;2020-05-31;Bury
13569;Marcus Hall;Male;2020-05-31;Darmstadt
15206;Maurice Andersen;Male;2020-05-31;Perth
16727;Charles Johnston;Male;2020-05-31;Lynnwood
16497;Julia Peterson;Female;2020-05-31;Sooke
16536;Meghan Jimenez;Female;2020-05-31;Saint-Denis
16590;Shawn Deng;Male;2020-05-31;Oxford
17703;Pamela Fernandez;Female;2020-05-31;Dunkerque
17443;Kristin Shen;Female;2020-05-31;Bremerton
17428;Xavier Perez;Male;2020-05-31;San Carlos
20114;Joseph Thompson;Male;2020-05-31;Renton
20058;Roger Liu;Male;2020-05-31;High Wycombe
19856;Tammy Madan;Female;2020-05-31;Burbank
18600;Ashley Gonzales;Female;2020-05-31;Langford
18776;Connor Allen;Male;2020-05-31;Lincoln Acres
18459;Toni Sai;Female;2020-06-01;Concord
19691;Gabriella Cox;Female;2020-06-01;Sedro Woolley
20179;Denise Patel;Female;2020-06-01;Warrington
19414;Alexis Ashe;Female;2020-06-01;Westminster
17676;Eugene Yang;Male;2020-06-01;Bellflower
14839;Natasha Sanz;Female;2020-06-01;Gateshead
14768;Ian Kelly;Male;2020-06-01;Saarlouis
14497;Allison Scott;Female;2020-06-01;Langley
13448;Catherine Ward;Female;2020-06-01;Palo Alto
13867;Luke Griffin;Male;2020-06-01;Lynnwood
12293;Tammy Garcia;Female;2020-06-01;Bracknell
11161;Emily Wood;Female;2020-06-01;Concord
11911;Rachael Kapoor;Female;2020-06-01;Geelong
23173;Nathan Rodriguez;Male;2020-06-01;Marysville
23294;Suzanne Chen;Female;2020-06-01;Bellingham
22497;Casey Gomez;Male;2020-06-01;Dresden
24536;Cynthia Perez;Female;2020-06-01;Kassel
24278;Cedric Xu;Male;2020-06-01;East Brisbane
23936;Monique Vazquez;Female;2020-06-01;Bobigny
20461;Mackenzie Nelson;Female;2020-06-01;San Gabriel
20689;Connor Green;Male;2020-06-01;Puyallup
20791;Ryan Patterson;Male;2020-06-01;San Francisco
22256;Edwin Lu;Male;2020-06-01;Chula Vista
29283;Jeff Smith;Male;2020-06-01;Concord
28995;Alexandra Wright;Female;2020-06-01;Edmonds
28360;Isaiah Adams;Male;2020-06-01;Newport Beach
28316;Jaime Martin;Female;2020-06-01;Melbourne
27241;Oscar Butler;Male;2020-06-01;West Covina
25284;Allison Mitchell;Female;2020-06-01;Downey
25404;José Lopez;Male;2020-06-01;Newport Beach
26577;Cindy Edwards;Female;2020-06-01;Mill Valley
26000;Connor Lopez;Male;2020-06-01;Santa Monica
26185;Kaylee Green;Female;2020-06-02;Oak Bay
26507;Abhijit Thakur;Female;2020-06-02;Burien
25403;Jasmine Clark;Female;2020-06-02;Santa Monica
25735;Suzanne Wu;Female;2020-06-02;Bonn
25854;Jordan Chen;Male;2020-06-02;Burlingame
24947;Aaron Phillips;Male;2020-06-02;Metchosin
27864;Shaun Luo;Male;2020-06-02;North Ryde
27638;Marcus Brooks;Male;2020-06-02;Marysville
28085;Jeremiah Evans;Male;2020-06-02;Marysville
21900;Robert Jones;Male;2020-06-02;Beaverton
20891;Darrell Anand;Male;2020-06-02;Colombes
20908;Wyatt Foster;Male;2020-06-02;Neunkirchen
20967;Casey Rowe;Male;2020-06-02;Bonn
20476;Destiny Long;Female;2020-06-02;San Gabriel
20195;Blake Wilson;Male;2020-06-02;Edmonds
24031;Tammy Suri;Female;2020-06-02;Reading
22443;Marvin Suarez;Male;2020-06-02;Metz
12140;Oscar Russell;Male;2020-06-02;Westminster
11473;Grace Henderson;Female;2020-06-02;Drancy
12682;Kari Subram;Female;2020-06-02;Melton
12835;Karl Yuan;Male;2020-06-02;Ingolstadt
14592;Jessica Thompson;Female;2020-06-02;Walla Walla
15583;Lindsey Xu;Female;2020-06-02;Rhodes
17706;Gabriel Coleman;Male;2020-06-02;Runcorn
17737;Nicole Gonzales;Female;2020-06-02;Versailles
17269;Kevin Russell;Male;2020-06-02;Olympia
17245;Regina Mehta;Female;2020-06-02;Malabar
16234;Wyatt Martin;Male;2020-06-02;San Francisco
16434;Taylor Bailey;Female;2020-06-02;Neunkirchen
19519;Bianca Zhu;Female;2020-06-02;Paris
19153;Dylan Griffin;Male;2020-06-02;Torrance
19116;Logan Alexander;Male;2020-06-02;Westminster
19692;Aaron Edwards;Male;2020-06-02;Beverly Hills
19707;Cole Cooper;Male;2020-06-02;Santa Monica
19696;Adam Patterson;Male;2020-06-02;El Cajon
19851;Louis Pal;Male;2020-06-02;Burbank
18628;Suzanne Yang;Female;2020-06-02;Colomiers
18936;Morgan Collins;Female;2020-06-03;Woodland Hills
18187;Dennis Gao;Male;2020-06-03;West Sussex
18365;Daniel Lewis;Male;2020-06-03;Renton
20111;Brittney Zhu;Female;2020-06-03;Burbank
19526;Angela Cooper;Female;2020-06-03;Shawnee
16177;Bethany Nath;Female;2020-06-03;Hobart
16535;Colin Chen;Male;2020-06-03;Paris
17347;Sara Stewart;Female;2020-06-03;Metchosin
15304;Miranda Powell;Female;2020-06-03;Haney
14598;Miranda Ross;Female;2020-06-03;Vancouver
14971;Susan Zhu;Female;2020-06-03;Orleans
14199;Samuel Anderson;Male;2020-06-03;Bury
13850;Anthony Thompson;Male;2020-06-03;Beverly Hills
13781;Dominique Patel;Female;2020-06-03;Paris
12763;Chloe Russell;Female;2020-06-03;Cliffside
22574;Randy Zheng;Male;2020-06-03;Port Macquarie
22991;Morgan Jenkins;Female;2020-06-03;Colma
23500;Adriana Garcia;Female;2020-06-03;Concord
20730;Aaron Shan;Male;2020-06-03;Runcorn
21917;Dalton Johnson;Male;2020-06-03;Redwood City
22160;Alex Richardson;Male;2020-06-03;Portland
21579;Wyatt Jackson;Male;2020-06-03;Woodburn
27183;Geoffrey Garcia;Male;2020-06-03;Hof
29068;Cassandra Madan;Female;2020-06-03;Matraville
29117;Glenn She;Male;2020-06-03;Rockhampton
24812;Johnathan Sai;Male;2020-06-03;Chula Vista
25193;Stephanie Howard;Female;2020-06-03;Lynnwood
25666;Micheal Munoz;Male;2020-06-03;Orleans
25395;Paige Flores;Female;2020-06-03;Sedro Woolley
26466;Kevin Turner;Male;2020-06-03;Beaverton
26947;Suzanne Ma;Female;2020-06-03;Cambridge
26817;Melvin Ashe;Male;2020-06-03;Cheltenham
26417;Dustin Rai;Male;2020-06-03;Oxford
26125;Sara Roberts;Female;2020-06-03;Spokane
29473;Carmen Subram;Female;2020-06-03;Oxford
29468;Jacqueline Morris;Female;2020-06-04;Cheltenham
26860;Olivia Miller;Female;2020-06-04;Esher-Molesey
26946;Andre Madan;Male;2020-06-04;Berlin
26928;Roger Nara;Male;2020-06-04;Gateshead
26964;Kelli Tang;Female;2020-06-04;Metz
25398;Thomas Jones;Male;2020-06-04;San Carlos
25399;Jorge Leitão;Male;2020-06-04;San Gabriel
25334;Marcus Gonzales;Male;2020-06-04;Edmonds
25870;Edward Gonzales;Male;2020-06-04;Lebanon
25736;Darrell Stone;Male;2020-06-04;Stuttgart
24973;Arianna Rivera;Female;2020-06-04;Long Beach
24980;Savannah Phillips;Female;2020-06-04;Lincoln Acres
28417;Ashlee Lal;Female;2020-06-04;Bury
27411;Mason Bendixen;Male;2020-06-04;Corvallis
28077;Sarah Williams;Female;2020-06-04;San Gabriel
21377;Allison Bailey;Female;2020-06-04;Goulburn
22240;Miguel Powell;Male;2020-06-04;Marysville
22355;Logan Jones;Male;2020-06-04;Concord
21244;Allison Torres;Female;2020-06-04;Glendale
22524;Michele Hernandez;Female;2020-06-04;Roubaix
22610;Brent Chen;Male;2020-06-04;Berlin
22628;Marshall Lu;Male;2020-06-04;Duesseldorf
23924;Amber Wright;Female;2020-06-04;Esher-Molesey
24649;Aaron Washington;Male;2020-06-04;Metchosin
24633;Xavier Cook;Male;2020-06-04;W. Linn
24641;Sarah Powell;Female;2020-06-04;La Jolla
24720;Deanna Alvarez;Female;2020-06-04;Bracknell
12427;Kimberly Stewart;Female;2020-06-04;San Diego
11149;Theodore Gill;Male;2020-06-04;Hervey Bay
11867;Nathaniel James;Male;2020-06-04;National City
11589;Ebony Malhotra;Female;2020-06-04;London
13307;Michelle Stone;Female;2020-06-04;Downey
14223;Larry Rubio;Male;2020-06-04;Hobart
14015;Kurt Lal;Male;2020-06-04;Sunbury
14810;Russell Anand;Male;2020-06-04;Paris
14658;Chloe Green;Female;2020-06-04;Victoria
14496;Cindy Stewart;Female;2020-06-04;Langford
15449;Cedric Yuan;Male;2020-06-04;York
15237;Devon Lal;Male;2020-06-04;North Sydney
17467;Wyatt Hayes;Male;2020-06-04;El Cajon
17664;Devin Robinson;Male;2020-06-04;Grossmont
16758;Justin Perry;Male;2020-06-04;Victoria
16333;Caleb Hill;Male;2020-06-04;Everett
16106;Ian Barnes;Male;2020-06-04;Royal Oak
19243;James Thomas;Male;2020-06-04;San Carlos
19690;Robert White;Male;2020-06-04;Santa Monica
18744;April Raje;Female;2020-06-04;Rhodes
18837;Amanda Hernandez;Female;2020-06-05;Spring Valley
18924;Rachel Williams;Female;2020-06-05;Fremont
18129;Elizabeth Rodriguez;Female;2020-06-05;Chatou
19622;Roger Yuan;Male;2020-06-05;Lane Cove
19623;Cristina Tang;Female;2020-06-05;Newcastle
19118;Ian Thomas;Male;2020-06-05;Oak Bay
19147;Edward Thomas;Male;2020-06-05;Royal Oak
16385;James Perez;Male;2020-06-05;Santa Cruz
17159;Kellie Ruiz;Female;2020-06-05;Bellingham
17670;Gabrielle Alexander;Female;2020-06-05;Lemon Grove
17389;Abigail Butler;Female;2020-06-05;Burien
15176;Kristi Ramos;Female;2020-06-05;Cliffside
14760;Zachary Lewis;Male;2020-06-05;Vancouver
13347;Rachel Hall;Female;2020-06-05;Novato
13791;Audrey Martin;Female;2020-06-05;Milton Keynes
13659;Clayton Shan;Male;2020-06-05;Ballard
12115;Chloe Richardson;Female;2020-06-05;Lebanon
12692;Glenn Lu;Male;2020-06-05;Hawthorne
12821;Cesar McDonald;Male;2020-06-05;Roubaix
13169;Caleb Griffin;Male;2020-06-05;Milwaukie
23892;Olivia Bailey;Female;2020-06-05;Langley
23988;Cesar Sánchez;Male;2020-06-05;Wokingham
24039;Cassie Xu;Female;2020-06-05;Orly
24090;Cassandra Perez;Female;2020-06-05;Colombes
23803;Bernard Thames;Male;2020-06-05;Royal Oak
22777;Tyler Garcia;Male;2020-06-05;Edmonds
23441;Rafael Zhang;Male;2020-06-05;Morangis
23144;Zachary Alexander;Male;2020-06-05;Marysville
21132;Jeffery Hu;Male;2020-06-05;Paris
20728;Cedric Chande;Male;2020-06-05;Tremblay-en-France
20465;Isabel Henderson;Female;2020-06-05;Colma
22392;Bailey Gray;Female;2020-06-05;Bobigny
22438;Casey Jiménez;Male;2020-06-05;Colombes
22290;Jocelyn Jenkins;Female;2020-06-05;Seattle
22162;Brad Yuan;Male;2020-06-05;Burbank
22017;Sharon She;Female;2020-06-05;Matraville
27734;Aaron McDonald;Male;2020-06-05;Oak Bay
27351;Jenny Liang;Female;2020-06-05;Darlinghurst
27146;Danny Hernandez;Male;2020-06-05;Rockhampton
28338;Kristi Vance;Female;2020-06-05;Rhodes
28317;Ivan Weber;Male;2020-06-05;Silverwater
24992;Faith Bryant;Female;2020-06-05;Chula Vista
25406;Casey Andersen;Female;2020-06-05;Berkeley
25423;Jake Zhou;Male;2020-06-05;Colma
26870;Jill Gill;Female;2020-06-05;Warrington
26821;Tamara Guo;Female;2020-06-05;Bottrop
26713;Stephanie Edwards;Female;2020-06-05;Coronado
26670;Jerry Johnsen;Male;2020-06-05;Geelong
25930;Ethan Harris;Male;2020-06-05;Lynnwood
26171;Randall Ruiz;Male;2020-06-05;Concord
26938;Maurice Shen;Male;2020-06-06;London
25414;Grace Bailey;Female;2020-06-06;Coronado
25331;James White;Male;2020-06-06;Shawnee
25699;Marcus Kelly;Male;2020-06-06;Newcastle upon Tyne
25695;Kristine Blanco;Female;2020-06-06;Metz
24753;Eduardo Jenkins;Male;2020-06-06;El Cajon
25300;Jamie Ashe;Male;2020-06-06;Hannover
25238;Kristopher Madan;Male;2020-06-06;St. Leonards
27384;Eric Patterson;Male;2020-06-06;Port Hammond
21896;Roy Subram;Male;2020-06-06;Geelong
22158;Amber Phillips;Female;2020-06-06;Beaverton
22293;Jasmine Johnson;Female;2020-06-06;Fremont
22257;Carrie Romero;Female;2020-06-06;Concord
22421;Barbara Sharma;Female;2020-06-06;Berkshire
21515;Barbara Yuan;Female;2020-06-06;Bracknell
21263;Gail Russell;Female;2020-06-06;Cliffside
23139;Christian Yang;Male;2020-06-06;Chula Vista
23200;Grace Rodriguez;Female;2020-06-06;Issaquah
23196;Carlos Roberts;Male;2020-06-06;Vancouver
22629;Matthew Rodriguez;Male;2020-06-06;Kirkby
23891;Jack Jenkins;Male;2020-06-06;Milwaukie
24651;Dakota Alexander;Male;2020-06-06;Olympia
24584;Ronnie Liang;Male;2020-06-06;Rhodes
24444;Elijah Griffin;Male;2020-06-06;Grossmont
13147;Cedric Lin;Male;2020-06-06;Burbank
11935;Jessica Taylor;Female;2020-06-06;Lebanon
13337;Lauren Cox;Female;2020-06-06;Sedro Woolley
14332;Jade Rogers;Female;2020-06-06;N. Vancouver
17361;Blake Harris;Male;2020-06-06;Bellingham
17235;Joshua Jackson;Male;2020-06-06;Geelong
15912;Mya Simmons;Female;2020-06-06;Santa Monica
19776;Judith Murphy;Female;2020-06-06;Daly City
18390;Blake Thompson;Male;2020-06-06;Cliffside
18975;Samuel Bryant;Male;2020-06-06;Lakewood
18823;Russell Xu;Male;2020-06-06;Bellflower
18912;Tyler Williams;Male;2020-06-07;Lynnwood
18683;Robert Walker;Male;2020-06-07;Santa Cruz
20088;Jose Lewis;Male;2020-06-07;Issaquah
16343;Joel Malhotra;Male;2020-06-07;St. Leonards
16246;Lucas Simmons;Male;2020-06-07;Sedro Woolley
17331;Keith Stone;Male;2020-06-07;South Melbourne
13410;Jillian Madan;Female;2020-06-07;Berlin
13505;Jamie Cai;Female;2020-06-07;Cheltenham
14987;Misty Nara;Female;2020-06-07;Roubaix
14675;Brandi Gomez;Female;2020-06-07;Hervey Bay
11748;Blake Hill;Male;2020-06-07;Victoria
13065;Morgan Gonzalez;Female;2020-06-07;Oak Bay
13034;Kelsey Yuan;Female;2020-06-07;Goulburn
23641;Megan Morris;Female;2020-06-07;Rockhampton
22650;Kristina Suri;Female;2020-06-07;Eilenburg
22609;Clarence Cai;Male;2020-06-07;Berlin
22827;Clayton Gao;Male;2020-06-07;Versailles
22821;Wendy Munoz;Female;2020-06-07;Kassel
20222;Melissa Morgan;Female;2020-06-07;Coffs Harbour
20359;Rachel Blue;Female;2020-06-07;Bellflower
20320;Mindy Nath;Female;2020-06-07;Bellflower
22270;Antonio Gonzales;Male;2020-06-07;Glendale
27865;Destiny Butler;Female;2020-06-07;Port Macquarie
28332;Ryan Washington;Male;2020-06-07;Royal Oak
29063;Alan Liang;Male;2020-06-07;Melbourne
28858;Aidan Hughes;Male;2020-06-07;Mill Valley
24846;Naomi Navarro;Female;2020-06-07;Bonn
25765;Natalie Watson;Female;2020-06-07;Lebanon
25837;Timothy Cook;Male;2020-06-07;Newport Beach
25428;Victoria Jenkins;Female;2020-06-07;Spokane
26850;Terry Luo;Male;2020-06-07;Birmingham
26594;Melissa Wood;Female;2020-06-07;Oakland
26458;Ryan Moore;Male;2020-06-07;Daly City
26007;Jesse Morgan;Male;2020-06-07;Novato
26885;Victor Martin;Male;2020-06-08;Oxon
25427;Omar Zeng;Male;2020-06-08;Beverly Hills
25210;Kathryn Xu;Female;2020-06-08;Brisbane
28947;Grant Nath;Male;2020-06-08;Caloundra
29074;Joan Long;Female;2020-06-08;Puyallup
29120;Kaitlyn Brown;Female;2020-06-08;Gold Coast
28383;Lacey Zhou;Female;2020-06-08;Hamburg
28400;Cedric Anand;Male;2020-06-08;Berlin
28486;Rebekah Chandra;Female;2020-06-08;Sunbury
27419;Rebekah Mehta;Female;2020-06-08;Cliffside
27111;Gabriel Flores;Male;2020-06-08;Vancouver
21701;Abigail Sanders;Female;2020-06-08;Lake Oswego
21765;Nathaniel Kelly;Male;2020-06-08;Oregon City
20583;Kristen Wang;Female;2020-06-08;Hamburg
22769;Benjamin Martin;Male;2020-06-08;Long Beach
23071;Haley Gonzales;Female;2020-06-08;Concord
23672;Abigail Flores;Female;2020-06-08;Puyallup
12775;Connor Griffin;Male;2020-06-08;Palo Alto
11513;Alyssa Howard;Female;2020-06-08;Royal Oak
15108;Colleen Gao;Female;2020-06-08;London
15310;Amanda Stewart;Female;2020-06-08;Langley
13750;Raymond Sai;Male;2020-06-08;Bremerton
17376;Jaclyn She;Female;2020-06-08;Burien
17445;Natasha Hernandez;Female;2020-06-08;Bellflower
17463;Nicholas Moore;Male;2020-06-08;Milwaukie
17089;Crystal Zhu;Female;2020-06-08;Hamburg
16487;Brianna Griffin;Female;2020-06-08;Melton
20124;Natalie Coleman;Female;2020-06-08;Redwood City
19757;Allison Allen;Female;2020-06-08;Sooke
19191;Keith Chande;Male;2020-06-08;Kiel
19425;Arturo Zhao;Male;2020-06-08;Billericay
18689;Miguel Miller;Male;2020-06-08;Everett
18178;Tracy Goel;Female;2020-06-08;Reading
16571;Audrey Torres;Female;2020-06-09;Newcastle upon Tyne
16728;Cole Morris;Male;2020-06-09;Milwaukie
16219;Angel Sanders;Male;2020-06-09;Langley
16353;Alejandro Xu;Male;2020-06-09;Bremerton
15955;Neil Ortega;Male;2020-06-09;Burlingame
17168;Jada Perez;Female;2020-06-09;Port Orchard
17578;Megan Thompson;Female;2020-06-09;Redwood City
13473;Logan Hill;Male;2020-06-09;Coronado
14478;Abigail Patterson;Female;2020-06-09;Langford
14487;Seth Hall;Male;2020-06-09;San Carlos
14808;Cynthia Prasad;Female;2020-06-09;London
14835;Melody Saunders;Female;2020-06-09;Paderborn
11301;Cameron Rodriguez;Male;2020-06-09;Ballard
11732;Erick Sanchez;Male;2020-06-09;Cincinnati
12967;Fernando Rodriguez;Male;2020-06-09;Lincoln Acres
13084;Luis Hughes;Male;2020-06-09;Oak Bay
24130;Tanya Navarro;Female;2020-06-09;Paderborn
24540;Janet Martin;Female;2020-06-09;Bury
24687;Joan Ross;Female;2020-06-09;Everett
23387;Xavier Perry;Male;2020-06-09;Bremerton
22567;Glenn Zhu;Male;2020-06-09;Paris
20462;Haley Mitchell;Female;2020-06-09;Woodland Hills
20398;Jordan Collins;Female;2020-06-09;Palo Alto
20307;Natalie Blue;Female;2020-06-09;Coronado
21136;Natasha Carlson;Female;2020-06-09;W. York
21157;Robert Perry;Male;2020-06-09;Burbank
20797;Dawn Hu;Female;2020-06-09;Croix
21790;James Diaz;Male;2020-06-09;San Carlos
27465;Seth Garcia;Male;2020-06-09;Woodburn
27466;Abigail Murphy;Female;2020-06-09;Yakima
28006;Seth Torres;Male;2020-06-09;Long Beach
28315;Stacy Alonso;Female;2020-06-09;Hawthorne
29164;Jennifer James;Female;2020-06-09;Oregon City
24862;Tamara Zhou;Female;2020-06-09;Lieusaint
25425;Zachary Diaz;Male;2020-06-09;Lemon Grove
25410;Kaitlyn Ward;Female;2020-06-09;Lemon Grove
25411;Riley Flores;Female;2020-06-09;Newport Beach
25407;Tony Anand;Male;2020-06-09;Clackamas
25569;Jésus Alvarez;Male;2020-06-09;Morangis
26948;Abby Garcia;Female;2020-06-09;Hannover
26931;Edward Lopez;Male;2020-06-09;Kirkby
26596;Antonio Hayes;Male;2020-06-09;National City
26080;Sydney Roberts;Female;2020-06-09;Everett
25884;Elijah Evans;Male;2020-06-10;Newton
25392;Joseph Moore;Male;2020-06-10;Spokane
